"REF_DATE","GEO","DGUID","Estimates","Livestock","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1957","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","30.8","","","t","1"
"1957","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","814.5","","","t","1"
"1957","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","128.9","","","t","1"
"1957","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","28.5","","","","1"
"1957","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","780.5","","","","1"
"1958","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","7474.3","","","","1"
"1958","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","740.4","","","","1"
"1958","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","8.1","","","","1"
"1958","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","41.3","","","","1"
"1958","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","7466.2","","","","1"
"1958","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","716.2","","","","1"
"1958","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","5963.9","","","","1"
"1958","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","549.0","","","","1"
"1958","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1502.3","","","","1"
"1958","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","167.2","","","","1"
"1958","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","347.0","","","t","1"
"1958","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","21.8","","","t","1"
"1958","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","221.1","","","t","1"
"1958","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","32.0","","","t","1"
"1958","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","934.2","","","t","1"
"1958","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","113.4","","","t","1"
"1958","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","17.1","","","","1"
"1958","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","757.5","","","","1"
"1959","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","9666.4","","","","1"
"1959","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","735.2","","","","1"
"1959","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","4.5","","","","1"
"1959","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","29.9","","","","1"
"1959","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","9661.8","","","","1"
"1959","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","725.6","","","","1"
"1959","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","8020.8","","","","1"
"1959","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","569.7","","","","1"
"1959","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1641.0","","","","1"
"1959","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","155.9","","","","1"
"1959","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","412.1","","","t","1"
"1959","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","20.1","","","t","1"
"1959","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","243.1","","","t","1"
"1959","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","30.3","","","t","1"
"1959","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","985.8","","","t","1"
"1959","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","105.5","","","t","1"
"1959","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","20.3","","","","1"
"1959","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","755.5","","","","1"
"1960","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","7811.2","","","","1"
"1960","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","716.0","","","","1"
"1960","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","6.8","","","","1"
"1960","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","3.2","","","","1"
"1960","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","7804.4","","","","1"
"1960","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","737.4","","","","1"
"1960","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","6182.3","","","","1"
"1960","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","562.7","","","","1"
"1960","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1622.1","","","","1"
"1960","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","174.7","","","","1"
"1960","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","379.2","","","t","1"
"1960","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","19.5","","","t","1"
"1960","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","194.1","","","t","1"
"1960","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","29.8","","","t","1"
"1960","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","1048.8","","","t","1"
"1960","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","125.4","","","t","1"
"1960","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","24.6","","","","1"
"1960","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","740.6","","","","1"
"1961","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","7616.5","","","","1"
"1961","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","760.6","","","","1"
"1961","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","27.6","","","","1"
"1961","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","2.5","","","","1"
"1961","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","7588.9","","","","1"
"1961","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","803.3","","","","1"
"1961","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","5849.9","","","","1"
"1961","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","633.3","","","","1"
"1961","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1739.0","","","","1"
"1961","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","170.0","","","","1"
"1961","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","336.1","","","t","1"
"1961","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","23.7","","","t","1"
"1961","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","176.7","","","t","1"
"1961","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","26.6","","","t","1"
"1961","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","1226.2","","","t","1"
"1961","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","119.7","","","t","1"
"1961","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","45.2","","","","1"
"1961","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","805.8","","","","1"
"1962","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","7702.5","","","","1"
"1962","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","747.6","","","","1"
"1962","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","4.6","","","","1"
"1962","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","25.7","","","","1"
"1962","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","7697.9","","","","1"
"1962","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","744.4","","","","1"
"1962","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","6031.9","","","","1"
"1962","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","567.5","","","","1"
"1962","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1666.0","","","","1"
"1962","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","176.9","","","","1"
"1962","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","307.8","","","t","1"
"1962","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","22.2","","","t","1"
"1962","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","183.1","","","t","1"
"1962","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","25.3","","","t","1"
"1962","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","1175.1","","","t","1"
"1962","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","129.4","","","t","1"
"1962","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","22.5","","","","1"
"1962","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","770.1","","","","1"
"1963","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","7625.6","","","","1"
"1963","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","684.3","","","","1"
"1963","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","3.6","","","","1"
"1963","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","6.6","","","","1"
